ST_NAME,AC_NAME,LAT,LONG
Madhya Pradesh,TARANA,23.333654,76.043226
Madhya Pradesh,TENDUKHEDA,23.3949632,79.5392686
Madhya Pradesh,TEONTHAR,24.980673,81.6461549
Madhya Pradesh,THANDLA,23.007949,74.576807
Madhya Pradesh,TIKAMGARH,24.7456147,78.8320779
Madhya Pradesh,TIMARNI,22.365021,77.224953
Madhya Pradesh,TIRORA,21.4128928,79.9332613
Madhya Pradesh,TUMSAR,21.7090884,79.8604831
Madhya Pradesh,UDAIPURA,23.075352,78.513592
Madhya Pradesh,UDIPURA,23.075352,78.513592
Madhya Pradesh,UJJAIN DAKSHIN,23.1793013,75.7849097
Madhya Pradesh,UJJAIN NORTH,23.1793013,75.7849097
Madhya Pradesh,UJJAIN SOUTH,23.1793013,75.7849097
Madhya Pradesh,UJJAIN UTTAR,23.1793013,75.7849097
Madhya Pradesh,UMARIA,23.5258809,80.840683
Madhya Pradesh,UMRER,23.8526345,77.1283821
Madhya Pradesh,UNCHERA,24.381489,80.7828677
Madhya Pradesh,VIDISHA,23.524019,77.8060069
Madhya Pradesh,VIJAIPUR,24.4829658,77.1600201
Madhya Pradesh,VIJAYPUR,26.0538287,77.3690496
Madhya Pradesh,VIJAYRAGHAVGARH,23.9815072,80.6271415
Madhya Pradesh,VIJAYRAGHOGARH,23.836081,80.39547
Madhya Pradesh,WADHONA,21.4251602,78.1535928
Madhya Pradesh,WALGAON,21.0072793,77.7065754
Madhya Pradesh,WANI,21.3392181,77.7766767
Madhya Pradesh,WARASEONI,21.761869,80.0494
Madhya Pradesh,WARDHA,23.837338,77.6321339
Madhya Pradesh,WARORA,20.22587,79.007843
Mizoram,AIZAWL EAST-I,23.727107,92.7176389
Mizoram,AIZAWL EAST-II,23.7133521,92.7213157
Mizoram,AIZAWL NORTH-I,23.727107,92.7176389
Mizoram,AIZAWL NORTH-II,23.7133521,92.7213157
Mizoram,AIZAWL NORTH-III,23.7147057,92.7222718
Mizoram,AIZAWL SOUTH-I,23.727107,92.7176389
Mizoram,AIZAWL SOUTH-II,23.7133521,92.7213157
Mizoram,AIZAWL SOUTH-III,23.7147057,92.7222718
Mizoram,AIZAWL WEST-I,23.727107,92.7176389
Mizoram,AIZAWL WEST-II,23.7133521,92.7213157
Mizoram,AIZAWL WEST-III,23.7147057,92.7222718
Mizoram,CHALFILH,23.8499983,92.9305556
Mizoram,CHAMPHAI NORTH,23.4565708,93.3281929
Mizoram,CHAMPHAI SOUTH,23.4565708,93.3281929
Mizoram,DAMPA,23.6016893,92.4208713
Mizoram,EAST TUIPUI,23.4504054,93.2602485
Mizoram,HACHHEK,23.7432576,92.6990962
Mizoram,HRANGTURZO,23.1098125,93.0847979
Mizoram,KOLASIB,24.231124,92.675639
Mizoram,LAWNGTLAI EAST,22.5333,92.9
Mizoram,LAWNGTLAI WEST,22.5333,92.9
Mizoram,LENGTENG,23.8389769,93.2536697
Mizoram,LUNGLEI EAST,22.909806,92.7526
Mizoram,LUNGLEI NORTH,22.909806,92.7526
Mizoram,LUNGLEI SOUTH,22.909806,92.7526
Mizoram,LUNGLEI WEST,22.909806,92.7526
Mizoram,MAMIT,23.9294441,92.4905707
Mizoram,PALAK,22.2024669,92.8888912
Mizoram,SAIHA,22.489734,92.979269
Mizoram,SERCHHIP,23.310142,92.854642
Mizoram,SERLUI,24.3350063,92.7686469
Mizoram,SOUTH TUIPUI,23.4504054,93.2602485
Mizoram,TAWI,22.9078355,92.4687508
Mizoram,THORANG,23.2505556,92.54
Mizoram,TUICHANG,23.227048,92.972767
Mizoram,TUICHAWNG,22.9201505,92.5259829
Mizoram,TUIKUM,23.3433493,92.8573841
Mizoram,TUIRIAL,23.7209626,92.7997689
Mizoram,TUIVAWL,23.6453792,93.0327201
Mizoram,WEST TUIPUI,23.4504054,93.2602485
Rajasthan,ABU,24.5925,72.7155556
Rajasthan,AHORE,25.3666667,72.7833333
Rajasthan,AJMER CITY EAST,26.45,74.64
Rajasthan,AJMER CITY WEST,26.45,74.64
Rajasthan,AJMER EAST,26.45,74.64
Rajasthan,AJMER NORTH,26.45,74.64
Rajasthan,AJMER SOUTH,26.45,74.64
Rajasthan,AJMER WEST,26.45,74.64
Rajasthan,AKLERA,24.4167,76.5667
Rajasthan,ALWAR,27.5609324,76.6250168
Rajasthan,ALWAR RURAL,27.5243002,76.6383832
Rajasthan,ALWAR URBAN,27.5609324,76.6250168
Rajasthan,AMBER,26.9858466,75.8882508
Rajasthan,AMBER A,26.9858466,75.8882508
Rajasthan,AMBER B,26.9858466,75.8882508
Rajasthan,ANTA,25.15,76.3
Rajasthan,ANTA MANGROL,25.3296509,76.511864
Rajasthan,ANUPGARH,29.18907,73.209679
Rajasthan,ASIND,25.736269,74.331227
Rajasthan,ASPUR,23.947568,74.084838
Rajasthan,ATRU,24.875575,76.661078
Rajasthan,ATUR,27.0238036,74.2179326
Rajasthan,BADI SADRI,24.366168,74.6127581
Rajasthan,BADI SADRI KAPASIN,26.489749,74.5510855
Rajasthan,BAGIDORA,23.402756,74.2683349
Rajasthan,BAGRU,26.809267,75.5417434
Rajasthan,BAIRATH,27.45,76.1833329
Rajasthan,BALI,25.1959,73.291077
Rajasthan,BALI DESURI,25.270964,73.5653979
Rajasthan,BALOTRA,25.8308696,72.2401202
Rajasthan,BAMANWAS,26.558245,76.558803
Rajasthan,BANDI,30.054952,74.7615033
Rajasthan,BANDIKUI,27.05,76.5667
Rajasthan,BANDIKUL,27.049606,76.573076
Rajasthan,BANERA,25.5,74.6833333
Rajasthan,BANI PARK,26.931266,75.7909247
Rajasthan,BANSUR,27.683901,76.351227
Rajasthan,BANSWARA,23.540541,74.4422529
Rajasthan,BARAN,25.094641,76.509422
Rajasthan,BARAN-ATRU,24.875575,76.661078
Rajasthan,BARI SADRI,24.412372,74.47117
Rajasthan,BARMER,25.75,71.38
Rajasthan,BARMER A,25.75,71.3833
Rajasthan,BARMER B,25.75,71.3833
Rajasthan,BARMER C,25.75,71.3832999
Rajasthan,BASERI,26.9205397,75.5334927
Rajasthan,BASI,26.830102,76.048434
Rajasthan,BASSI,26.830102,76.048434
Rajasthan,BAYANA,26.906289,77.28985
Rajasthan,BAYTOO,25.898366,71.7666179
Rajasthan,BEAWAR,26.1,74.3167
Rajasthan,BEGUN,24.9865369,75.013218
Rajasthan,BEHROR,27.886854,76.2809409
Rajasthan,BENERA,25.5146907,74.6693186
Rajasthan,BHADESAR,24.681701,74.509636
Rajasthan,BHADRA,29.1009143,75.1689589
Rajasthan,BHARATPUR,27.215599,77.4901499
Rajasthan,BHAVRI,24.6605104,72.9150501
Rajasthan,BHILWARA,25.346251,74.636383
Rajasthan,BHIM,25.7333329,74.083333
Rajasthan,BHINAI,26.060233,74.7673546
Rajasthan,BHINMAL,25.0085128,72.2624706
Rajasthan,BHOPALGARH,26.645846,73.493024
Rajasthan,BHOPALSAGAR,25.3479745,74.6377101
Rajasthan,BIJKARNER CITY,28.01989,73.3175509
Rajasthan,BIKANER,28.01989,73.317551
Rajasthan,BIKANER CITY,28.01989,73.317551
Rajasthan,BIKANER EAST,28.01989,73.3175509
Rajasthan,BIKANER TEHSIL,27.5566751,73.4753109
Rajasthan,BIKANER WEST,28.01989,73.3175509
Rajasthan,BILARA,26.181406,73.706045
Rajasthan,BUNDI,25.43815,75.637306
Rajasthan,CHAKSU,26.603691,75.948482
Rajasthan,CHECHAT,24.7647172,75.8867987
Rajasthan,CHHABRA,24.663155,76.843753
Rajasthan,CHHAPAR,27.818774,74.43594
Rajasthan,CHHAPER,24.812196,77.5490448
Rajasthan,CHIRAWA,28.2401,75.6456
Rajasthan,CHITTOR,24.888743,74.6269216
Rajasthan,CHITTORGARH,24.8887435,74.6269216
Rajasthan,CHOHTAN,25.48421,71.0705359
Rajasthan,CHOMU,27.1694444,75.7208333
Rajasthan,CHURU,28.297803,74.9667978
Rajasthan,DAG,23.9303204,75.8337141
Rajasthan,DANPUR,23.5133587,74.7132223
Rajasthan,DANTA - RAMGARH,27.257727,75.179941
Rajasthan,DANTA RAMGARH,27.257727,75.179941
Rajasthan,DANTARAMGARH,27.3931689,75.2004754
Rajasthan,DAUSA,26.88859,76.335907
Rajasthan,DEEDWANA,27.399509,74.575607
Rajasthan,DEEDWANA PARBATSAR,26.883333,74.766667
Rajasthan,DEEG,27.4723994,77.3249713
Rajasthan,DEEG KUMHER,27.387544,77.3495864
Rajasthan,DEEG-KUMHER,27.387544,77.3495865
Rajasthan,DEGANA,26.889308,74.3295909
Rajasthan,DEOLI - UNIARA,25.9156067,76.0267467
Rajasthan,DEOLI-UNIARA,25.759781,75.380539
Rajasthan,DESURI,25.270964,73.565398
Rajasthan,DHARIAWAD,24.101702,74.4419439
Rajasthan,DHOD,27.4979816,74.9837069
Rajasthan,DHOLPUR,26.691311,77.879723
Rajasthan,DIGOD,25.2172203,76.0798006
Rajasthan,DUDU,26.67975,75.229867
Rajasthan,DUNGARGARH,28.0949329,74.0095569
Rajasthan,DUNGARPUR,23.841668,73.7146623
Rajasthan,GANGANAGAR,29.9167,73.8833
Rajasthan,GANGRAR,25.051413,74.608853
Rajasthan,GARHI,23.587303,74.1484009
Rajasthan,GHATOL,23.756745,74.411678
Rajasthan,GHOMU,27.166274,75.719679
Rajasthan,GIRWA,25.5501053,73.1747877
Rajasthan,GOGUNDA,24.7506239,73.5345229
Rajasthan,GONGUNDA,24.7506239,73.5345228
Rajasthan,GOVINDGARH,27.245985,75.6469934
Rajasthan,GUDA MALANI,27.0238036,74.2179326
Rajasthan,GUDAMALANI,25.1943963,71.7163867
Rajasthan,GUDAMALLANI,25.1954766,71.7761099
Rajasthan,GUDHA,27.3092735,76.268187
Rajasthan,GUDHA MALANI,25.189357,71.7099559
Rajasthan,GUDHAMALANI,25.189357,71.709956
Rajasthan,GURA MALANI,25.2549691,73.4482219
Rajasthan,HANUMANGARH,29.61775,74.289017
Rajasthan,HAWA MAHAL,26.9239363,75.8267438
Rajasthan,HAWAMAHAL,26.9267085,75.8279394
Rajasthan,HINDAUN,26.731757,77.0352719
Rajasthan,HINDOLI,25.57877,75.4984209
Rajasthan,JAHAZPUR,25.618649,75.276196
Rajasthan,JAIPUR CHAKSU,26.603691,75.948482
Rajasthan,JAIPUR CITY A,26.9124165,75.7872879
Rajasthan,JAIPUR CITY B,26.9124165,75.7872879
Rajasthan,JAIPUR CITY C,26.9124165,75.7872879
Rajasthan,JAIPUR RURAL,26.8444839,75.7726687
Rajasthan,JAISALMER,26.9157487,70.9083443
Rajasthan,JAITARAN,26.2,73.94
Rajasthan,JAITRAN EAST SOJAT EAST,26.7024313,74.1554962
Rajasthan,JAITRAN NORTH WEST,26.7024313,74.1554962
Rajasthan,JALORE,25.3444799,72.6253763
Rajasthan,JALORE A,25.3444799,72.6253763
Rajasthan,JALORE B,25.3444799,72.6253763
Rajasthan,JAMUWA RAMGARH,27.018654,76.0130784
Rajasthan,JAMWA RAMGARH,27.047507,76.0562897
Rajasthan,JASWANTPURA,24.80235,72.460051
Rajasthan,JASWANTPURA SANCHORE,24.7510626,71.7770757
Rajasthan,JAYAL,27.22235,74.184279
Rajasthan,JHADOL,24.3591517,73.5314366
Rajasthan,JHALRAPATAN,24.540672,76.172375
Rajasthan,JHOTWARA,26.954615,75.7429832
Rajasthan,JHUNJHUNU,28.124203,75.398318
Rajasthan,JODHPUR,26.2389469,73.0243094
Rajasthan,JODHPUR CITY A,26.2389469,73.0243093
Rajasthan,JODHPUR CITY B,26.2389469,73.0243094
Rajasthan,JODHPUR CITY I,26.2389469,73.0243094
Rajasthan,JODHPUR CITY I I,26.2389469,73.0243094
Rajasthan,JODHPUR CITY II,26.2475952,73.0021534
Rajasthan,JODHPUR TEHSIL NORTH,26.7309793,72.9048765
Rajasthan,JODHPUR TEHSIL SOUTH,26.7309793,72.9048765
Rajasthan,JOHRI BAZAR,26.9188961,75.8257308
Rajasthan,JOHRIBAZAR,26.9188961,75.8257307
Rajasthan,KAMAN,27.6567614,77.2690022
Rajasthan,KAPASAN,24.88788,74.316657
Rajasthan,KAPASIN,24.88788,74.3166569
Rajasthan,KARANPUR,29.8380204,73.4681081
Rajasthan,KARAULI,26.49682,77.027603
Rajasthan,KATHUMAR,27.3181527,77.0565926
Rajasthan,KEKRI,25.9748064,75.1529425
Rajasthan,KEMHER,27.31514,77.3708609
Rajasthan,KERWARA,23.8355311,73.4798916
Rajasthan,KESARISINGHPUR,29.9475208,73.6212416
Rajasthan,KESHORAIPATAN,25.3,75.9333
Rajasthan,KESRISINGHPUR,29.9475208,73.6212417
Rajasthan,KHAIRTHAL,27.8011636,76.6441591
Rajasthan,KHAJUWALA,28.7043013,72.5944185
Rajasthan,KHAMNOR,25.7413451,74.7922202
Rajasthan,KHANDAR,26.016667,76.6
Rajasthan,KHANDELA,27.603609,75.5019839
Rajasthan,KHANPUR,24.731122,76.395982
Rajasthan,KHARCHI,25.7775577,70.9606241
Rajasthan,KHERWARA,23.98539,73.596218
Rajasthan,KHETRI,27.999384,75.786132
Rajasthan,KHINWSAR,26.97654,73.3982
Rajasthan,KISHAN POLE,24.5682619,73.690777
Rajasthan,KISHANGARH,26.5870344,74.856397
Rajasthan,KISHANGARH BAS,27.8166702,76.7293233
Rajasthan,KISHANPOLE,24.5682619,73.6907771
Rajasthan,KOLAYAT,27.835656,72.952569
Rajasthan,KOTA NORTH,25.2138156,75.8647527
Rajasthan,KOTA SOUTH,25.2138156,75.8647527
Rajasthan,KOTAH,25.2138156,75.8647527
Rajasthan,KOTPUTLI,27.701481,76.199173
Rajasthan,KUMBALGARH,25.1495495,73.583705
Rajasthan,KUMBHALGARH,25.1495495,73.583705
Rajasthan,KUMHER,27.3167,77.3667
Rajasthan,KUSHALGARH,23.197479,74.45079
Rajasthan,LACHHMANGARH,27.822549,75.0280139
Rajasthan,LACHMAN GARH,27.822549,75.0280139
Rajasthan,LACHMANGARH,27.822549,75.0280139
Rajasthan,LACHMANGARH RAJGARH,28.660851,75.3918449
Rajasthan,LADNU,27.65,74.3999999
Rajasthan,LADNUN,27.63549,74.388474
Rajasthan,LADPURA,26.5088124,74.7351699
Rajasthan,LALSOT,26.5606174,76.3281212
Rajasthan,LALSOT DAUSA,26.557979,76.329097
Rajasthan,LASADIA,26.0958512,74.3675445
Rajasthan,LOHAWAT,26.9828447,72.587026
Rajasthan,LUNI,26.0013347,73.0021534
Rajasthan,LUNKARANSAR,28.4960789,73.7458334
Rajasthan,MAHUWA,26.0153763,75.681899
Rajasthan,MAHWA,27.047022,76.93226
Rajasthan,MAKRANA,27.04208,74.724449
Rajasthan,MALARNA CHAUR,26.3772544,76.7249942
Rajasthan,MALARNA CHOUR,26.3772544,76.7249943
Rajasthan,MALPURA,26.3005677,75.3696614
Rajasthan,MANDAL GARH,25.192253,75.0728
Rajasthan,MANDALGARH,25.192253,75.072856
Rajasthan,MANDAWA,28.055901,75.146881
Rajasthan,MANDAWAR,27.862242,76.550151
Rajasthan,MANOHAR THANA,24.237539,76.801918
Rajasthan,MARWAR JUNCTION,25.7227599,73.6094662
Rajasthan,MASUDA,26.0924586,74.506777
Rajasthan,MAVLI,24.7833333,73.9833333
Rajasthan,MERTA,26.651001,74.026255
Rajasthan,MERTA EAST,26.651001,74.026255
Rajasthan,MERTA WEST,26.651001,74.026255
Rajasthan,MUNDAWAR,27.862242,76.550151
Rajasthan,MUNDWA,27.05794,73.8240129
Rajasthan,NADBAI,27.22147,77.1957019
Rajasthan,NADOTI,26.708252,76.718157
Rajasthan,NAGAR,26.4639155,75.2026879
Rajasthan,NAGAUR,27.1991222,73.740924
Rajasthan,NAGAUR EAST,27.1991222,73.740924
Rajasthan,NAGAUR WEST,27.1991222,73.740924
Rajasthan,NAINWA,25.7667,75.85
Rajasthan,NASIRABAD,26.3033949,74.7337749
Rajasthan,NATHDWARA,24.9333,73.8167
Rajasthan,NATHUWARA,24.936553,73.8238822
Rajasthan,NAWAL GARH,27.8526466,75.3974265
Rajasthan,NAWALGARH,27.851755,75.2740477
Rajasthan,NAWAN,29.652991,74.3484833
Rajasthan,NEEM KA THANA,27.737324,75.786463
Rajasthan,NEEM KA THANA A,27.737324,75.786463
Rajasthan,NEEM KA THANA B,27.737324,75.786463
Rajasthan,NEEM KA THANA C,27.737324,75.78643
Rajasthan,NEEM-KA-THANA,27.737324,75.786463
Rajasthan,NEWAI,26.359347,75.918366
Rajasthan,NIBAHERA,24.62,74.68
Rajasthan,NIMBAHERA,24.6167,74.6833
Rajasthan,NIMRAHERA,24.62,74.68
Rajasthan,NIWAI,26.359347,75.918366
Rajasthan,NODHA,27.5586576,73.4710539
Rajasthan,NOHAR,29.1833,74.7667
Rajasthan,OSIAN,26.726,72.91
Rajasthan,PACHPADRA,25.924076,72.260839
Rajasthan,PALI,25.7710893,73.3234478
Rajasthan,PALI SOJAT,25.923458,73.6661649
Rajasthan,PARBATSAR,26.883333,74.766667
Rajasthan,PARTABGARH,24.033779,74.780469
Rajasthan,PARTAPGARH,24.033779,74.780469
Rajasthan,PHAGI,26.578508,75.556995
Rajasthan,PHAIODI,26.72802,73.9214939
Rajasthan,PHALASIA,24.266667,73.3833329
Rajasthan,PHALODI,26.72,73.92
Rajasthan,PHALSIA,28.1646757,76.8793025
Rajasthan,PHULERA,26.871956,75.236948
Rajasthan,PILANI,28.36381,75.602158
Rajasthan,PILIBANGA,29.4936643,74.0711358
Rajasthan,PINDWARA,24.7961626,73.0552854
Rajasthan,PINDWARA ABU,24.5925,72.7155556
Rajasthan,PIPAL KHUNT,23.8075531,74.5617068
Rajasthan,PIPALDA,26.39307,76.334686
Rajasthan,PIPALKHUNT,23.8075531,74.5617068
Rajasthan,PIRAWA,24.1628251,76.0355051
Rajasthan,POKARAN,26.9205411,71.9165463
Rajasthan,PRATAPGARH,24.033779,74.780469
Rajasthan,PRATAPGARH NIMBAHERA,24.6167,74.6833
Rajasthan,PUSHKAR,26.4905072,74.5551161
Rajasthan,RAISINGH NAGAR,29.5358,73.4492
Rajasthan,RAISINGH NAGAR KARANPUR,23.5358,73.4492
Rajasthan,RAISINGHNAGAR,29.5276966,73.4522059
Rajasthan,RAISINGNAGAR,29.5276966,73.4522059
Rajasthan,RAJAKHERA,26.898022,78.171642
Rajasthan,RAJASMAND RELMAGRA,25.020312,74.1130029
Rajasthan,RAJGARH LAXMANGARH,26.364859,76.8598349
Rajasthan,RAJGARH-LAXMANGARH,27.364859,76.8598349
Rajasthan,RAJSAMAND,25.0667,73.8833
Rajasthan,RAMGANJ MANDI,24.65,75.9333333
Rajasthan,RAMGANJMANDI,24.65,75.9333333
Rajasthan,RANIWARA,24.747431,72.205048
Rajasthan,RATANGARH,28.079783,74.618538
Rajasthan,RAWATSAR,29.26341,74.4605259
Rajasthan,REODA,25.7790266,72.8456399
Rajasthan,REODAR,24.6193591,72.5293561
Rajasthan,ROOPBAS,27.5213175,76.6268305
Rajasthan,RUPBAS,26.994307,77.589502
Rajasthan,SADARI,25.2842724,74.4457909
Rajasthan,SADULGARH,27.1812921,75.8563004
Rajasthan,SADULPUR,28.640583,75.386056
Rajasthan,SADULSHAHAR,29.9095791,74.1739057
Rajasthan,SAGWARA,23.665708,74.0241367
Rajasthan,SAHADA,25.3414205,74.6274876
Rajasthan,SAHAPURA BENARA,27.0238036,74.2179326
Rajasthan,SAHARA,25.0787763,74.8097703
Rajasthan,SAIRA,24.134855,74.044622
Rajasthan,SALUMBER,24.134855,74.044622
Rajasthan,SANCHORE,24.7510626,71.7770757
Rajasthan,SANGANER,26.8215681,75.7749395
Rajasthan,SANGARIA,29.7921699,74.4613552
Rajasthan,SANGOD,24.925694,76.28634
Rajasthan,SAPOTRA,26.291454,76.75229
Rajasthan,SARADA,24.141638,73.825406
Rajasthan,SARADA SALUMBAR,24.134855,74.044622
Rajasthan,SARDAR SHAHAR,28.440053,74.4908179
Rajasthan,SARDARPURA,26.2785415,73.0095336
Rajasthan,SARDARSHAHAR,28.440053,74.4908175
Rajasthan,SAWAI MADHOPUR,26.020309,76.344299
Rajasthan,SAWAIMADHOPUR,26.020309,76.3442989
Rajasthan,SHEO,26.192456,71.2417788
Rajasthan,SHEOGANJ,25.1378169,73.068048
Rajasthan,SHERGARH,26.3555241,72.2300869
Rajasthan,SHERGRAH,23.3333333,74.1666666
Rajasthan,SIDOHI,24.886909,72.84763299
Rajasthan,SIKAR,27.6094,75.1399109
Rajasthan,SIKAR TEHSIL,27.615603,75.1366149
Rajasthan,SIKAR TOWN,27.6094,75.139911
Rajasthan,SIKRAI,27.5762086,77.0751537
Rajasthan,SINGRAWAT,27.4332063,74.8770282
Rajasthan,SIROHI,24.886909,72.847633
Rajasthan,SIWANA,25.648504,72.420422
Rajasthan,SOJAT,25.923458,73.666165
Rajasthan,SOJAT DESURI,25.270964,73.56539799
Rajasthan,SOJAT MAIN,25.8650719,73.751035
Rajasthan,SOORSAGAR,26.316278,73.0021534
Rajasthan,SRI MADHOPUR,27.4666667,75.6
Rajasthan,SRIGANGANAGAR,29.9167,73.8833
Rajasthan,SRIKARANPUR,29.838757,73.455449
Rajasthan,SRIMADHOPUR,27.3628496,75.3892184
Rajasthan,SUJANGARH,27.7,74.4667
Rajasthan,SUMERPUR,25.159044,73.09081
Rajasthan,SURAJGARH,28.30938,75.732712
Rajasthan,SURATGARH,29.3167,73.9
Rajasthan,SURSAGAR,26.316278,73.0021534
Rajasthan,TARANAGAR,28.667075,75.032453
Rajasthan,THANA GAZI,27.402781,76.315931
Rajasthan,THANAGAZI,27.402781,76.315931
Rajasthan,THIKANA UNIARA,25.92,76.02
Rajasthan,THOI,27.5426957,75.7502314
Rajasthan,TIBI,29.5541652,74.5023819
Rajasthan,TIJARA,27.930737,76.85048
Rajasthan,TIZARA,27.7962566,76.9441991
Rajasthan,TODA BHIM,26.9167,76.8167
Rajasthan,TODABHIM,26.913173,76.816127
Rajasthan,TODARAISINGH,26.022707,75.482091
Rajasthan,TODARASINGH,26.022707,74.4820909
Rajasthan,TONK,26.16486,75.788307
Rajasthan,UDAIPUR,24.5712699,73.6915439
Rajasthan,UDAIPUR CITY,24.5712699,73.6915438
Rajasthan,UDAIPUR RURAL,24.5619941,73.7365421
Rajasthan,UDAIPURWATI,27.728853,75.471565
Rajasthan,UNIARA,25.9156067,76.0267477
Rajasthan,UNTHALA,25.4237014,73.2300267
Rajasthan,VALLABH NAGAR,24.67121903,74.00357
Rajasthan,VALLABHNAGAR,24.6721903,74.0035709
Rajasthan,VIDHYADHAR NAGAR,26.8292596,75.8504904
Rajasthan,VIRATNAGAR,27.448961,76.175994
Rajasthan,WEIR,27.01807,77.170433
Sikkim,ARITHANG,27.3327418,88.6108642
Sikkim,ASSAM-LINGJEY,27.269405,88.65966
Sikkim,BARFUNG,27.294258,88.353455
Sikkim,BARMIOK,27.26875,88.49347
Sikkim,CENTRAL PENDAM-EAST PENDAM,27.2110193,88.5210085
Sikkim,CHAKUNG,27.152813,88.2438279
Sikkim,CHUJACHEN,27.209712,88.701033
Sikkim,DAMTHANG,27.229719,88.3876575
Sikkim,DARAMDIN,27.1351425,88.1657284
Sikkim,DENTAM,27.2545795,88.1367581
Sikkim,DJONGU,27.5692,88.4205
Sikkim,GANGTOK,27.3389356,88.6065035
Sikkim,GNATHANG-MACHONG,27.249884,88.238358
Sikkim,GYALSHING-BARNYAK,27.319019,88.82804
Sikkim,JORTHANG-NAYABAZAR,27.1069769,88.3245383
Sikkim,KABI LUNGCHUK,27.3983,88.35
Sikkim,KABI TINGDA,27.2282031,88.587925
Sikkim,KHAMDONG,27.265321,88.4839788
Sikkim,KHAMDONG-SINGTAM,27.265321,88.4839788
Sikkim,LACHEN MANGAN,27.6039119,88.6464449
Sikkim,LOOSING PACHEKHANI,27.5329,88.5122
Sikkim,MANEYBUNG-DENTAM,27.35046,88.73805
Sikkim,MARTAM,27.2620342,88.5556248
Sikkim,MARTAM-RUMTEK,27.3319,88.6019
Sikkim,MELLI,27.0911111,88.4575
Sikkim,NAMCHEYBUNG,27.5329,88.5122
Sikkim,NAMCHI-SINGHITHANG,27.1833698,88.3764535
Sikkim,NAMTHANG-RATEYPANI,27.1882725,88.4930465
Sikkim,PATHING,27.7306,88.6337
Sikkim,POKLOK-KAMRANG,27.17725,88.35085
Sikkim,RAKDONG TINTEK,27.59275,88.48882
Sikkim,RALANG,27.59275,88.48882
Sikkim,RANGANG-YANGANG,27.3,88.4333
Sikkim,RANKA,27.3438,88.5874
Sikkim,RATEYPANI - WEST PENDAM,27.26875,88.49347
Sikkim,REGU,27.14575,88.4254
Sikkim,RHENOCK,27.1482683,88.3451684
Sikkim,RINCHENPONG,27.23263,88.266342
Sikkim,RUMTEK,27.3059105,88.5362892
Sikkim,SALGHARI-ZOOM,27.132,88.2858
Sikkim,SANGHA,27.5329,88.5122
Sikkim,SHYARI,27.3217,88.6194
Sikkim,SOREONG,27.15282,88.2438209
Sikkim,SOREONG-CHAKUNG,27.15282,88.2438209
Sikkim,TASHIDING,26.9824,88.44155
Sikkim,TEMI-NAMPHING,27.229178,88.481698
Sikkim,TEMI-TARKU,27.2406395,88.4298287
Sikkim,TUMEN-LINGI,27.59275,88.48882
Sikkim,UPPER BURTUK,27.351114,88.619613
Sikkim,UPPER TADONG,27.2443534,88.2697546
Sikkim,WAK,27.167002,88.3652062
Sikkim,WEST PENDAM,27.218004,88.511403
Sikkim,YANGTHANG,27.283581,88.238777
Sikkim,YOKSAM,27.3691727,88.2222162
Sikkim,YOKSAM-TASHIDING,27.0667,88.4667
Tamil Nadu,ACHARAPAKKAM,12.4035198,79.8156667
Tamil Nadu,ADUTHURAI,11.0139879,79.4810674
Tamil Nadu,ALANDUR,13.0012772,80.2028489
Tamil Nadu,ALANGUDI,10.359111,78.985181
Tamil Nadu,ALANGULAM,8.865748,77.497028
Tamil Nadu,AMBASAMUDRAM,8.709073,77.452185
Tamil Nadu,AMBATTUR,13.09638,80.148313
Tamil Nadu,AMBUR,12.7903613,78.7166084
Tamil Nadu,ANAICUT,12.876311,78.988148
Tamil Nadu,ANDHIYUR,11.57476,77.590477
Tamil Nadu,ANDIMADAM,11.335339,79.376839
Tamil Nadu,ANDIPATTI,9.997664,77.614822
Tamil Nadu,ANNA NAGAR,13.0882785,80.2070328
Tamil Nadu,ARAKKONAM,13.082699,79.670813
Tamil Nadu,ARANI,12.668548,79.2842
Tamil Nadu,ARANTHANGI,10.163549,78.996842
Tamil Nadu,ARAVAKURICHI,10.775345,77.9089091
Tamil Nadu,ARCOT,12.904441,79.3191576
Tamil Nadu,ARIYALUR,11.13704,79.075821
Tamil Nadu,ARUPPUKKOTTAI,9.515625,78.100015
Tamil Nadu,ATHOOR,10.2886456,77.8531651
Tamil Nadu,ATTUR,11.59269,78.601624
Tamil Nadu,AVADI,13.146444,80.084037
Tamil Nadu,AVANASHI,11.1914474,77.2688821
Tamil Nadu,BARGUR,12.5442279,78.3443972
Tamil Nadu,BASIN BRIDGE,13.1065397,80.2753393
Tamil Nadu,BHAVANI,11.45,77.6833
Tamil Nadu,BHAVANISAGAR,11.480791,77.125968
Tamil Nadu,BHUVANAGIRI,11.4459041,79.6530174
Tamil Nadu,BODINAYAKKANUR,10.0167,77.35
Tamil Nadu,CHENGALPATTU,12.6839952,79.9833483
Tamil Nadu,CHENGAM,12.307444,78.791241
Tamil Nadu,CHEPAUK,13.0611708,80.2809129
Tamil Nadu,CHERANMAHADEVI,8.6747285,77.5658381
Tamil Nadu,CHEYYAR,12.659031,79.54298
Tamil Nadu,CHEYYUR,12.34817,80.003197
Tamil Nadu,CHIDAMBARAM,11.3981936,79.6953594
Tamil Nadu,COIMBATORE NORTH,11.060285,76.945778
Tamil Nadu,COIMBATORE SOUTH,10.988828,76.965251
